,epoch,precision,recall,AP,F1
203,203,0.830827068,0.967177243,0.941302068,0.893832154
204,204,0.922431866,0.962800875,0.950101774,0.942184154
205,205,0.933901919,0.958424508,0.942543165,0.94600432
206,206,0.922105263,0.958424508,0.948395812,0.939914163
207,207,0.845124283,0.967177243,0.923128183,0.902040816
208,208,0.939655172,0.95404814,0.945725858,0.94679696
209,209,0.956236324,0.956236324,0.946514199,0.956236324
210,210,0.912863071,0.962800875,0.949258113,0.937167199
211,211,0.895061728,0.951859956,0.933434779,0.922587487
212,212,0.894308943,0.962800875,0.94144359,0.927291886
213,213,0.910973085,0.962800875,0.940239527,0.936170213
214,214,0.93418259,0.962800875,0.9511055,0.948275862
215,215,0.901437372,0.960612691,0.945739485,0.930084746
216,216,0.947939262,0.956236324,0.948486915,0.952069717
217,217,0.92,0.956236324,0.94778822,0.93776824
218,218,0.872763419,0.960612691,0.941051882,0.914583333
219,219,0.885080645,0.960612691,0.942833256,0.921301154
220,220,0.943965517,0.958424508,0.948177656,0.951140065
221,221,0.955947137,0.949671772,0.939988623,0.952799122
222,222,0.914225941,0.956236324,0.939386935,0.934759358
223,223,0.939784946,0.956236324,0.945867357,0.947939262
224,224,0.9002079,0.947483589,0.934389756,0.923240938
225,225,0.925847458,0.956236324,0.942360043,0.940796555
226,226,0.933760684,0.956236324,0.941720793,0.944864865
227,227,0.892494929,0.962800875,0.946608389,0.926315789
228,228,0.934460888,0.967177243,0.952710276,0.950537634
229,229,0.926004228,0.958424508,0.946711681,0.941935484
230,230,0.930232558,0.962800875,0.950500206,0.946236559
231,231,0.914937759,0.964989059,0.952994451,0.939297125
232,232,0.9125,0.958424508,0.942777888,0.934898613
233,233,0.854651163,0.964989059,0.939677544,0.90647482
234,234,0.889558233,0.969365427,0.947358413,0.927748691
235,235,0.945652174,0.951859956,0.940949497,0.948745911
236,236,0.900203666,0.967177243,0.949364363,0.932489451
237,237,0.882235529,0.967177243,0.932633951,0.922755741
238,238,0.897330595,0.956236324,0.938174347,0.925847458
239,239,0.924843424,0.969365427,0.952713233,0.946581197
240,240,0.906832298,0.958424508,0.940005146,0.931914894
241,241,0.952277657,0.960612691,0.953694959,0.956427015
242,242,0.941684665,0.95404814,0.943871787,0.947826087
243,243,0.938166311,0.962800875,0.952931417,0.950323974
244,244,0.928421053,0.964989059,0.949577037,0.946351931
245,245,0.949781659,0.951859956,0.94315379,0.950819672
246,246,0.92033543,0.960612691,0.946200602,0.940042827
247,247,0.9,0.964989059,0.938946964,0.931362196
248,248,0.966740576,0.95404814,0.944908828,0.960352423
249,249,0.924210526,0.960612691,0.942332875,0.942060086
250,250,0.833648393,0.964989059,0.937419099,0.894523327
251,251,0.907024793,0.960612691,0.946943099,0.933049947
252,252,0.863547758,0.969365427,0.952832366,0.913402062
253,253,0.921276596,0.947483589,0.935928178,0.934196332
254,254,0.909278351,0.964989059,0.956391122,0.936305732
255,255,0.920168067,0.958424508,0.940912412,0.938906752
256,256,0.908902692,0.960612691,0.944145715,0.934042553
257,257,0.923728814,0.95404814,0.943253049,0.938643703
258,258,0.943600868,0.951859956,0.945105543,0.947712418
259,259,0.929936306,0.958424508,0.950483642,0.943965517
260,260,0.941810345,0.956236324,0.948348675,0.948968512
261,261,0.924686192,0.967177243,0.957229342,0.945454545
262,262,0.913043478,0.964989059,0.947902706,0.938297872
263,263,0.894523327,0.964989059,0.949148603,0.928421053
264,264,0.941935484,0.958424508,0.944582359,0.95010846
265,265,0.924210526,0.960612691,0.944438992,0.942060086
266,266,0.939914163,0.958424508,0.945074871,0.94907909
267,267,0.932059448,0.960612691,0.95107129,0.94612069
268,268,0.871287129,0.962800875,0.933984195,0.914760915
269,269,0.939784946,0.956236324,0.946120436,0.947939262
270,270,0.928571429,0.967177243,0.952562147,0.947481243
271,271,0.945887446,0.956236324,0.948902122,0.951033732
272,272,0.95021645,0.960612691,0.953038922,0.955386289
273,273,0.933760684,0.956236324,0.945069434,0.944864865
274,274,0.941810345,0.956236324,0.946472035,0.948968512
275,275,0.907216495,0.962800875,0.943443819,0.93418259
276,276,0.930232558,0.962800875,0.946770977,0.946236559
277,277,0.949781659,0.951859956,0.941008051,0.950819672
278,278,0.952173913,0.958424508,0.950390703,0.955288986
279,279,0.940042827,0.960612691,0.944336636,0.95021645
280,280,0.897750511,0.960612691,0.941189149,0.928118393
281,281,0.930672269,0.969365427,0.957212745,0.949624866
282,282,0.948275862,0.962800875,0.950195952,0.95548317
283,283,0.907216495,0.962800875,0.940094349,0.93418259
284,284,0.926315789,0.962800875,0.953631074,0.944206009
285,285,0.922594142,0.964989059,0.945170767,0.943315508
286,286,0.94612069,0.960612691,0.952381353,0.953311618
287,287,0.952173913,0.958424508,0.950508128,0.955288986
288,288,0.931623932,0.95404814,0.939351566,0.942702703
289,289,0.950323974,0.962800875,0.951388156,0.956521739
290,290,0.962555066,0.956236324,0.949744601,0.959385291
291,291,0.932489451,0.967177243,0.955940762,0.949516649
292,292,0.946236559,0.962800875,0.953745108,0.954446855
293,293,0.887323944,0.964989059,0.943281369,0.924528302
294,294,0.918410042,0.960612691,0.947145433,0.939037433
295,295,0.922755741,0.967177243,0.955719222,0.944444444
296,296,0.936305732,0.964989059,0.953525157,0.950431034
297,297,0.970982143,0.951859956,0.945916527,0.961325967
298,298,0.936305732,0.964989059,0.955473859,0.950431034
299,299,0.935205184,0.947483589,0.936673982,0.941304348
300,300,0.87007874,0.967177243,0.946286773,0.916062176
301,301,0.928421053,0.964989059,0.953139227,0.946351931
302,302,0.92033543,0.960612691,0.943515186,0.940042827
303,303,0.865877712,0.960612691,0.933135973,0.910788382
304,304,0.921610169,0.951859956,0.939090881,0.93649085
305,305,0.783542039,0.958424508,0.888002031,0.862204724
306,306,0.933901919,0.958424508,0.943203327,0.94600432
307,307,0.931623932,0.95404814,0.938380139,0.942702703
308,308,0.945770065,0.95404814,0.943272569,0.949891068
309,309,0.966666667,0.951859956,0.940510551,0.959206174
310,310,0.908713693,0.958424508,0.934828485,0.932907348
311,311,0.929184549,0.947483589,0.934264996,0.938244854
312,312,0.939914163,0.958424508,0.943590837,0.94907909
313,313,0.929637527,0.95404814,0.938282814,0.941684665
314,314,0.889112903,0.964989059,0.946979966,0.925498426
315,315,0.960612691,0.960612691,0.953987852,0.960612691
316,316,0.936305732,0.964989059,0.956517805,0.950431034
317,317,0.926160338,0.960612691,0.942311844,0.943071966
318,318,0.956427015,0.960612691,0.951216808,0.958515284
319,319,0.927966102,0.958424508,0.939963539,0.942949408
